upc_code,genre,title,books_available,price_in_pounds
d9290e99f189ce84,Default,Alight (The Generations Trilogy #2),5,58.59
cf3b86489890b9f2,Romance,A Girl's Guide to Moving On (New Beginnings #2),5,31.3
03cbb67c0f990d87,Add a comment,A Game of Thrones (A Song of Ice and Fire #1),5,46.42
f2c8f4b4c94d5c5c,Fantasy,A Feast for Crows (A Song of Ice and Fire #4),5,17.21
89a89e76f3516357,Add a comment,A Clash of Kings (A Song of Ice and Fire #2),5,10.79
a8f4577a48023344,Default,Vogue Colors A to Z: A Fashion Coloring Book,4,52.349999999999994
d4de23aa98acc65b,Default,The Shining (The Shining #1),4,27.88
6053ddf69c967d5f,Classics,The Pilgrim's Progress,4,50.260000000000005
9cc207168a03470d,Romance,The Perfect Play (Play by Play #1),4,59.99
011674f4a3834b8d,Historical Fiction,The Passion of Dolssa,4,28.32
6a57286a8890d8c5,Nonfiction,The Jazz of Physics: The Secret Link Between Music and the Structure of the Universe,4,38.71
6d2f70d9424f41a1,Default,The Hunger Games (The Hunger Games #1),4,29.85
6587f46697fc4443,Classics,The Hound of the Baskervilles (Sherlock Holmes #5),4,14.82
45033bdf3d9ed158,Nonfiction,The Gunning of America: Business and the Making of American Gun Culture,4,16.810000000000002
c65ee14957c0fa5c,Nonfiction,The Geography of Bliss: One Grump's Search for the Happiest Places in the World,4,28.23
ff2dffba388d9922,Fantasy,The Demonists (Demonist #1),4,52.11
df53c2948b32bde3,Sequential Art,"The Demon Prince of Momochi House, Vol. 4 (The Demon Prince of Momochi House #4)",4,27.88
9c4d061c1e2fe6bf,Thriller,The Bone Hunters (Lexy Vaughan & Steven Macaulay #2),4,59.71
8930013d06942df1,Fantasy,The Beast (Black Dagger Brotherhood #14),4,46.08
31f5bbf4974d29c9,Womens Fiction,Some Women,4,13.729999999999999
38199c5d7da0c0ef,Womens Fiction,Shopaholic Ties the Knot (Shopaholic #3),4,48.39
ae884ac655d6ee3e,Fantasy,Paper and Fire (The Great Library #2),4,49.449999999999996
5de4baa88061a77a,Default,Outlander (Outlander #1),4,19.67
2ba5ccc84d35006c,Music,"Orchestra of Exiles: The Story of Bronislaw Huberman, the Israel Philharmonic, and the One Thousand Jews He Saved from Nazi Horrors",4,12.360000000000001
3a95f5a2df4ff921,Music,No One Here Gets Out Alive,4,20.02
869d20b3b8128230,Horror,Night Shift (Night Shift #1-20),4,12.75
70b585c9d0f15725,Horror,Needful Things,4,47.51
5212c6acea3359e5,Default,Mockingjay (The Hunger Games #3),4,20.439999999999998
81d4191030b9704b,Horror,Misery,4,34.790000000000006
deda806b68b0aa11,Classics,Little Women (Little Women #1),4,28.07
670a2773607d785d,Horror,It,4,25.01
ac337893a9fe0085,Default,Harry Potter and the Sorcerer's Stone (Harry Potter #1),4,13.9
eff24325e0ede639,Young Adult,Harry Potter and the Prisoner of Azkaban (Harry Potter #3),4,24.17
5a6b7155f2797537,Fantasy,Harry Potter and the Order of the Phoenix (Harry Potter #5),4,31.630000000000003
73f4f87dd936ee5c,Fantasy,Harry Potter and the Half-Blood Prince (Harry Potter #6),4,48.75
c7c4f55b7321cba7,Fantasy,Harry Potter and the Chamber of Secrets (Harry Potter #2),4,14.739999999999998
23310ce84d3c9f85,Classics,Gone with the Wind,4,32.49
ddbc5530d2939d49,Nonfiction,God Is Not Great: How Religion Poisons Everything,4,27.8
5eff05e59f905a49,Historical Fiction,Girl With a Pearl Earring,4,26.77
8fff1084aa085a13,Sequential Art,"Fruits Basket, Vol. 4 (Fruits Basket #4)",4,50.44
ad15a9a139919918,Thriller,Far From True (Promise Falls Trilogy #2),4,34.93
2b69d289279aabfd,Romance,Dark Lover (Black Dagger Brotherhood #1),4,12.870000000000001
a2dc754afb69bb32,Default,Confessions of a Shopaholic (Shopaholic #1),4,48.94
aaebac5fda798b1b,Romance,Changing the Game (Play by Play #2),4,13.38
2798974abc8a58a8,Classics,Candide,4,58.63
0812f54c93d726ce,Womens Fiction,Can You Keep a Secret?,4,21.939999999999998
78a4ac98191ac675,Fiction,Atlas Shrugged,4,26.58
1451b55e5e56bb89,Classics,Animal Farm,4,57.220000000000006
aead11697d14ea36,Romance,A Walk to Remember,4,56.43
f6ae39568db1130e,Spirituality,A New Earth: Awakening to Your Life's Purpose,4,55.65
d12ca4020c2f602e,Religion,"A History of God: The 4,000-Year Quest of Judaism, Christianity, and Islam",4,27.62
6e9403f00acd6752,Horror,'Salem's Lot,4,49.56
634b7165c96ebb9f,Default,Zero History (Blue Ant #3),3,34.77
5a7ff9aaa3168878,Classics,Wuthering Heights,3,17.73
5d55202da0252627,Default,World War Z: An Oral History of the Zombie War,3,21.8
d30b9215c72cca87,Default,Wild: From Lost to Found on the Pacific Crest Trail,3,46.02
07bb35158d9dd3d2,Default,"Where'd You Go, Bernadette",3,18.130000000000003
dab0196cd5fc8e5e,Humor,When You Are Engulfed in Flames,3,30.89
06bab964fd536971,Nonfiction,We the People: The Modern-Day Figures Who Have Reshaped and Affirmed the Founding Fathers' Vision of America,3,31.95
be3db344a845580b,Contemporary,We Are All Completely Beside Ourselves,3,24.04
0e4e2d31c2fb3aad,Young Adult,Walk the Edge (Thunder Road #2),3,32.36
7feac4000cbc5859,Historical Fiction,Voyager (Outlander #3),3,21.07
52aa3d79b1cee455,Nonfiction,Very Good Lives: The Fringe Benefits of Failure and the Importance of Imagination,3,50.660000000000004
4672d10b9b1e7a05,Food and Drink,Vegan Vegetarian Omnivore: Dinner for Everyone at the Table,3,13.66
b830685072fa871f,Nonfiction,"Unstuffed: Decluttering Your Home, Mind, and Soul",3,58.09
599a4f98bb193368,Nonfiction,Under the Banner of Heaven: A Story of Violent Faith,3,30
61bc8167c9680283,Young Adult,Two Boys Kissing,3,32.74
b53078de0147f6bf,Default,Twilight (Twilight #1),3,41.93
8ebad30219b8679c,Womens Fiction,Twenties Girl,3,42.8
2173a2ce35f6ace1,Nonfiction,"Trespassing Across America: One Man's Epic, Never-Done-Before (and Sort of Illegal) Hike Across the Heartland",3,53.51
57f755143ee96fd4,Fiction,Three-Martini Lunch,3,23.21
719d72f3ee512dc6,Psychology,"Thinking, Fast and Slow",3,21.14
75fed6a47f69859d,Childrens,The Wild Robot,3,56.07
a33ed2e6068df53e,Sequential Art,"The Wicked + The Divine, Vol. 3: Commercial Suicide (The Wicked + The Divine)",3,14.41
813cff2aefa5d1f0,Womens Fiction,The Undomestic Goddess,3,45.75
2b685187f55c5d31,Thriller,The Travelers,3,15.77
224fa77d4b248046,Add a comment,The Tipping Point: How Little Things Can Make a Big Difference,3,10.02
3d15714d4d3d15dd,Childrens,The Thing About Jellyfish,3,48.77
49f24193f0b961e6,Horror,The Stand,3,57.86
742702d662a71410,Food and Drink,The Smitten Kitchen Cookbook,3,23.59
f06039c29b5891fa,Mystery,The Silkworm (Cormoran Strike #2),3,23.05
91eb9605998a7c03,Sequential Art,"The Sandman, Vol. 3: Dream Country (The Sandman (volumes) #3)",3,55.55
322a9e34d87f54b1,Fantasy,The Rose & the Dagger (The Wrath and the Dawn #2),3,58.64
366a236aa1ea6f07,Travel,The Road to Little Dribbling: Adventures of an American in Britain (Notes From a Small Island #2),3,23.21
1a5044d233936b1a,Biography,The Rise of Theodore Roosevelt (Theodore Roosevelt #1),3,42.57
0e92ccf1bd39e68f,Science Fiction,The Restaurant at the End of the Universe (Hitchhiker's Guide to the Galaxy #2),3,10.92
e2d47e82c50d41d9,Add a comment,The Rest Is Noise: Listening to the Twentieth Century,3,34.77
3c456328b04a8ee8,Historical Fiction,The Red Tent,3,35.660000000000004
0e7beedf0ee9380c,Add a comment,The Purpose Driven Life: What on Earth Am I Here for?,3,37.190000000000005
969f6c7e86554814,Romance,The Purest Hook (Second Circle Tattoos #3),3,12.25
b9f6305a3d650e2c,Classics,The Picture of Dorian Gray,3,29.7
fa26798728f5208f,Default,The Paris Wife,3,36.8
ee441c8e027caa66,Romance,The Obsession,3,45.43
29d6d87f3418638b,Fiction,The Nightingale,3,26.259999999999998
3e42ac0f4d43320f,Young Adult,The New Guy (and Other Senior Year Distractions),3,44.92
6263c1d2997b8ce0,Womens Fiction,The Nanny Diaries (Nanny #1),3,52.53
0baf71623648413a,Nonfiction,The Name of God is Mercy,3,37.25
4266f48a0aa1c37d,Default,The Maze Runner (The Maze Runner #1),3,20.93
36c15687f5ab0f7c,Default,The Lover's Dictionary,3,58.09
cf2f27fdf94ba20e,Childrens,The Lonely Ones,3,43.59
70c7c3ca7f9b2728,Business,The Lean Startup: How Today's Entrepreneurs Use Continuous Innovation to Create Radically Successful Businesses,3,33.92
476c7972e9b41891,Historical Fiction,The Last Painting of Sara de Vos,3,55.55
35e69a79d2b1e804,Young Adult,"The Land of 10,000 Madonnas",3,29.64
554e9e2d532b3a87,Fiction,The Infinities,3,27.41
ff6bb30dd0c482a6,Fiction,The Husband's Secret,3,52.51
a8b0ea6490bc818f,Add a comment,The Hitchhiker's Guide to the Galaxy (Hitchhiker's Guide to the Galaxy #1),3,47.8
b5da59dd177eb36b,History,The Guns of August,3,14.54
4a0a276409968a73,Historical Fiction,The Guernsey Literary and Potato Peel Pie Society,3,49.53
c88422d8959260ab,Default,The Goldfinch,3,43.58
e2dac1f4739e0bd5,Default,The Giver (The Giver Quartet #1),3,12.3
92dcc54a27107a37,Horror,The Girl with All the Gifts,3,49.47
bfa9cb304075d3e8,Default,The Girl Who Played with Fire (Millennium Trilogy #2),3,22.14
8f5d16a5a9bd58b2,Add a comment,The Girl Who Kicked the Hornet's Nest (Millennium Trilogy #3),3,57.48
dd003e904727281a,Mystery,The Exiled,3,43.449999999999996
b3f2bc2cefb35f05,Add a comment,"The End of Faith: Religion, Terror, and the Future of Reason",3,22.130000000000003
c6bf14cb901c63ac,Science,"The Elegant Universe: Superstrings, Hidden Dimensions, and the Quest for the Ultimate Theory",3,13.03
63c0826ef59eae66,Science,"The Disappearing Spoon: And Other True Tales of Madness, Love, and the History of the World from the Periodic Table of the Elements",3,57.349999999999994
a6ab0cb7106a67f2,Womens Fiction,The Devil Wears Prada (The Devil Wears Prada #1),3,44.290000000000006
f51062bf579507d9,Default,The Demon-Haunted World: Science as a Candle in the Dark,3,52.25
b22362b434e8ee62,Childrens,The Day the Crayons Came Home (Crayons),3,26.330000000000002
dabf11918b48b40c,Fiction,The Da Vinci Code (Robert Langdon #2),3,22.959999999999997
1be6d3b121865edb,Mystery,The Cuckoo's Calling (Cormoran Strike #1),3,19.21
cad70d6ffd53912f,Classics,The Complete Stories and Poems (The Works of Edgar Allan Poe [Cameo Edition]),3,26.779999999999998
23707d3ddf14a999,Add a comment,The Complete Poems,3,41.32
487449f4f6322f0f,Add a comment,The Catcher in the Rye,3,24.55
b7f475238ed50429,Childrens,The Cat in the Hat (Beginner Books B-1),3,16.259999999999998
970bd3316219e7dc,Add a comment,The Case for Christ (Cases for Christianity),3,47.839999999999996
a75e274c8814b539,Default,The Book Thief,3,53.49
08decd9664e5d56e,Sports and Games,The Book of Basketball: The NBA According to The Sports Guy,3,44.839999999999996
cd3dcd83bb002e78,Add a comment,The Blind Side: Evolution of a Game,3,53.71
b04a6a0db525857d,Default,The Autobiography of Malcolm X,3,23.43
311634df10651e05,Food and Drink,"The Art of Simple Food: Notes, Lessons, and Recipes from a Delicious Revolution",3,34.32
2858ac90c4758e1f,Fiction,The Art of Fielding,3,22.1
61002f3b7ba5d780,Science,"Surely You're Joking, Mr. Feynman!: Adventures of a Curious Character",3,25.830000000000002
a11ae5f07572ef49,Nonfiction,Stiff: The Curious Lives of Human Cadavers,3,36.74
f08667e4c0458f37,Nonfiction,Spilled Milk: Based on a True Story,3,49.51
ac27ab4bcd9c492e,Womens Fiction,Something Borrowed (Darcy & Rachel #1),3,48.96
3fc9d51d1c4d6ba7,Womens Fiction,Something Blue (Darcy & Rachel #2),3,54.620000000000005
feaaae90514eb2ac,Fantasy,Soldier (Talon #3),3,24.72
c57d3c96af23c297,Default,Shopaholic & Baby (Shopaholic #5),3,46.449999999999996
07806456878931bc,Add a comment,Seven Days in the Art World,3,52.33
281a244ce1954711,Science,Seven Brief Lessons on Physics,3,30.6
510832818edb6fbc,Young Adult,Scarlet (The Lunar Chronicles #2),3,14.57
5b2cd5b31a510848,Add a comment,Sarah's Key,3,46.290000000000006
7b870bf85d01c2dc,Sequential Art,"Saga, Volume 3 (Saga (Collected Editions) #3)",3,21.57
28921443f052bea6,Autobiography,Running with Scissors,3,12.91
b4f5672f68ec3a83,Add a comment,Rogue Lawyer (Rogue Lawyer #1),3,50.11
89cad3f37c9ce226,Nonfiction,"Rise of the Rocket Girls: The Women Who Propelled Us, from Missiles to the Moon to Mars",3,41.67
8e9dd8431170c09e,Business,Rework,3,44.879999999999995
ecdf73ee66c33b17,Romance,Reservations for Two,3,11.1
4c8ece50736f9e88,Childrens,Red: The True Story of Red Riding Hood,3,28.54
2ef5dc7e278e562a,Science Fiction,Ready Player One,3,19.07
3c565df219ba3274,Default,Quiet: The Power of Introverts in a World That Can't Stop Talking,3,43.55
9707989a439757b4,Sequential Art,Prodigy: The Graphic Novel (Legend: The Graphic Novel #2),3,43.63
cb62418129b864a3,Sequential Art,Persepolis: The Story of a Childhood (Persepolis #1-2),3,39.13
8e2dfd6bcf48e1e6,Default,Packing for Mars: The Curious Science of Life in the Void,3,56.68
09a7b0b566ad6225,Nonfiction,Outliers: The Story of Success,3,14.16
c59283b05905c853,Sequential Art,Original Fake,3,31.45
8378c899988905ee,Default,Orange Is the New Black,3,24.610000000000003
3250650a5c4e6f07,Default,One for the Money (Stephanie Plum #1),3,32.87
cb65e49993db9a93,Nonfiction,Notes from a Small Island (Notes From a Small Island #1),3,40.17
c4d9fce9eff3b8ba,Nonfiction,Night (The Night Trilogy #1),3,13.51
747cf7fca2ccdbd4,Travel,Neither Here nor There: Travels in Europe,3,38.949999999999996
54aeeb4610d3ae08,Humor,Naked,3,31.69
7ce5a92baabb6bc0,Default,Morning Star (Red Rising #3),3,29.4
7980fa06f2b704d8,Nonfiction,"Miracles from Heaven: A Little Girl, Her Journey to Heaven, and Her Amazing Story of Healing",3,57.83
e9056f9b5a40a301,Fantasy,Midnight Riot (Peter Grant/ Rivers of London - books #1),3,55.46
abc4a7ee16c21088,Autobiography,Me Talk Pretty One Day,3,57.6
546da23278482b0a,Add a comment,Manuscript Found in Accra,3,34.98
0dcadb06206abd3c,Autobiography,Lust & Wonder,3,11.870000000000001
4ef75307fb64e2ad,Fiction,Lila (Gilead #3),3,12.47
4b3f4f151c99f472,Science Fiction,"Life, the Universe and Everything (Hitchhiker's Guide to the Galaxy #3)",3,33.260000000000005
c53d9fefcda371e9,Autobiography,Life Without a Recipe,3,59.04
4ec53ff7e2263f32,Default,Life After Life,3,26.130000000000003
1de75f05d57bfc10,Nonfiction,Letter to a Christian Nation,3,22.2
1246e4ffeb5ac4ea,Nonfiction,Let's Pretend This Never Happened: A Mostly True Memoir,3,45.11
0ce8075fab4a2b5b,Young Adult,Legend (Legend #1),3,43.690000000000005
d5e1a9bfe22bbf9f,Default,"Lean In: Women, Work, and the Will to Lead",3,25.02
190fbebbf798c31a,Humor,"Lamb: The Gospel According to Biff, Christ's Childhood Pal",3,55.5
16e843e6b853cc2f,Young Adult,Lady Renegades (Rebel Belle #3),3,53.04
a0dd11f6abc421ec,Fiction,Jurassic Park (Jurassic Park #1),3,44.97
d4a29356fc992879,Nonfiction,It's Never Too Late to Begin Again: Discovering Creativity and Meaning at Midlife and Beyond,3,42.379999999999995
034829ffdd0a0aea,Default,Is Everyone Hanging Out Without Me? (And Other Concerns),3,20.110000000000003
a7c3f1010d64799a,Nonfiction,Into the Wild,3,56.7
6c4646d90b60a56c,Fiction,Inferno (Robert Langdon #4),3,41
d8292cd5f1aca291,Nonfiction,"In the Garden of Beasts: Love, Terror, and an American Family in Hitler's Berlin",3,28.85
61569d12d4ae7161,Christian Fiction,If I Run (If I Run #1),3,49.97
6b32b561dab8036c,Womens Fiction,I've Got Your Number,3,19.69
8010c7c148057fd3,Nonfiction,I Am Malala: The Girl Who Stood Up for Education and Was Shot by the Taliban,3,28.88
6c4d17a46cac8787,Food and Drink,Hungry Girl Clean & Hungry: Easy All-Natural Recipes for Healthy Eating in the Real World,3,33.14
1812b8f5641287e3,History,"House of Lost Worlds: Dinosaurs, Dynasties, and the Story of Life on Earth",3,43.7
557c03c284be1bf2,Horror,House of Leaves,3,54.89
cc1ac978a6835ef6,Childrens,Horrible Bear!,3,37.52
0cb4856be3694a57,Humor,Holidays on Ice,3,51.07
b003f8bb02f76dc5,Fantasy,Heir to the Sky,3,44.07
621e2c310cec8d32,Childrens,Green Eggs and Ham (Beginner Books B-16),3,10.79
4f6985aca357ae09,Sequential Art,"Grayson, Vol 3: Nemesis (Grayson #3)",3,42.720000000000006
c300cc9326592b65,Nonfiction,Gratitude,3,26.66
d5c588b6f9c015e4,Default,Gone Girl,3,37.6
984b3b6e7479b571,Young Adult,Golden (Heart of Dread #3),3,42.21
41fc5dce044f16f5,Historical Fiction,Girl in the Blue Coat,3,46.83
d5f5a122a593b580,Sequential Art,"Fruits Basket, Vol. 3 (Fruits Basket #3)",3,45.17
a9aa3ed5b316470b,Sports and Games,"Friday Night Lights: A Town, a Team, and a Dream",3,51.220000000000006
2ed3a794a70aa85f,Add a comment,Fire Bound (Sea Haven/Sisters of the Heart #5),3,21.279999999999998
ed813a848580ba50,Adult Fiction,Fifty Shades Freed (Fifty Shades #3),3,15.360000000000001
147019cae600694e,Default,Fellside,3,38.620000000000005
588ba85ff11a3263,Mystery,Extreme Prey (Lucas Davenport #26),3,25.4
b843f52a986a2914,Fantasy,Eragon (The Inheritance Cycle #1),3,43.87
73f71f9556442117,Default,Eclipse (Twilight #3),3,18.74
36d5884d44484277,Science Fiction,Dune (Dune #1),3,54.86
a7ec599c1a547746,Default,Dracula,3,52.620000000000005
98330e431e56a9ea,Science Fiction,Do Androids Dream of Electric Sheep? (Blade Runner #1),3,51.48
81372abc86f65c79,Nonfiction,Disrupted: My Misadventure in the Start-Up Bubble,3,15.28
04d858cdeeee0da4,Default,Dead Wake: The Last Crossing of the Lusitania,3,39.24
d234ddecef49ef4e,Default,"David and Goliath: Underdogs, Misfits, and the Art of Battling Giants",3,17.810000000000002
468bd274ac084bb9,Fantasy,Darkfever (Fever #1),3,56.02
66937c669c4da072,Default,Dark Places,3,23.9
c9782ad2a0ed9331,Fiction,Crazy Rich Asians (Crazy Rich Asians #1),3,49.13
157f693d9e600ccc,Childrens,Counting Thyme,3,10.62
dbe33cf29ef1623d,Add a comment,Cosmos,3,36.17
396385e3de5d18c3,Psychology,Civilization and Its Discontents,3,59.949999999999996
7e9579921e5407cb,Young Adult,Cinder (The Lunar Chronicles #1),3,26.09
ef49db2aaa9bb547,Parenting,Catastrophic Happiness: Finding Joy in Childhood's Messy Years,3,37.349999999999994
b461cf238506c5b8,Mystery,Career of Evil (Cormoran Strike #3),3,24.72
bbfc4a3b7b6c94a0,Default,Breaking Dawn (Twilight #4),3,35.28
fd2337c1b73b686e,Nonfiction,Brave Enough,3,51.32
8e0bc2fe4e7d35b5,Young Adult,Boy Meets Boy,3,21.12
e256de8aa0c2115f,Nonfiction,"Born to Run: A Hidden Tribe, Superathletes, and the Greatest Race the World Has Never Seen",3,27.35
0bbc48294707ba96,Nonfiction,Blink: The Power of Thinking Without Thinking,3,21.74
860318b8e244f39c,Nonfiction,Black Flags: The Rise of ISIS,3,40.87
15f415d436888b2d,Sequential Art,"Black Butler, Vol. 1 (Black Butler #1)",3,49.309999999999995
d3f9c4539c0caa64,Fiction,Big Little Lies,3,22.110000000000003
155e42df837ee5ff,Historical Fiction,Between Shades of Gray,3,20.79
67dea6c75d6a1075,Romance,Best of My Love (Fool's Gold #20),3,27.41
3fb69f34e178d494,Classics,Beowulf,3,38.349999999999994
5439bae708bca198,Default,Beautiful Creatures (Caster Chronicles #1),3,21.55
1d89a2aa9f6ce50f,Sequential Art,Awkward,3,38.02
5d22e2a46604b6e7,Fantasy,Ash,3,22.06
ef9c4f2465513956,Childrens,Are We There Yet?,3,10.66
da0349a87c8caa2f,Nonfiction,Are We Smart Enough to Know How Smart Animals Are?,3,56.58
7bf87402413c27ff,Young Adult,Annie on My Mind,3,36.83
cfe350b20d23b02b,Classics,And Then There Were None,3,35.01
bcee4f289ff6699c,Nonfiction,A Walk in the Woods: Rediscovering America on the Appalachian Trail,3,30.479999999999997
5dbd6ec4e154ad2f,Default,A Visit from the Goon Squad,3,14.08
87beabf664115d79,Fantasy,A Storm of Swords (A Song of Ice and Fire #3),3,31.22
c9770bb1d5a492a0,Autobiography,A Heartbreaking Work of Staggering Genius,3,54.290000000000006
f5873c8fc7760000,Psychology,8 Keys to Mental Health Through Exercise,3,31.04
165affa7adb5eded,Add a comment,#GIRLBOSS,3,50.96
d2185b65af52d68c,Nonfiction,"The Suffragettes (Little Black Classics, #96)",2,11.89
4130678275eb7c8c,Add a comment,The Sense of an Ending,2,31.38
276dc716b1da8899,Sequential Art,"The Sandman, Vol. 2: The Doll's House (The Sandman (volumes) #2)",2,54.809999999999995
f3c76b53b239f511,Fiction,The Course of Love,2,16.779999999999998
ce42e3de94226b2b,Sports and Games,Sugar Rush (Offensive Line #2),2,24.419999999999998
9189fd009df41d0e,Sequential Art,"Saga, Volume 2 (Saga (Collected Editions) #2)",2,11.75
b0e479be03911916,Philosophy,"Run, Spot, Run: The Ethics of Keeping Pets",2,20.02
6fa3ea52c8e31e06,Young Adult,New Moon (Twilight #2),2,12.860000000000001
637e5a45062aa548,Music,Life,2,31.58
fb495f9f9015a772,Nonfiction,Kindle Paperwhite User's Guide,2,34
b6d3f4f4ee1f6069,Nonfiction,H is for Hawk,2,57.42
97b8f130d32e9f4e,Young Adult,Girl Online On Tour (Girl Online #2),2,53.47
c0db71f6bb14db11,Sequential Art,"Fruits Basket, Vol. 2 (Fruits Basket #2)",2,11.639999999999999
d7b463918d3b8c39,Childrens,Diary of a Minecraft Zombie Book 1: A Scare of a Dare (An Unofficial Minecraft Book),2,52.879999999999995
09d26b5f819c6a36,Sequential Art,"Y: The Last Man, Vol. 1: Unmanned (Y: The Last Man #1)",1,18.51
8ceb5c6aed2c5f8b,Historical Fiction,While You Were Mine,1,41.32
def389ddfda6991b,Romance,Where Lightning Strikes (Bleeding Stars #3),1,39.77
c5f91eb481427dc5,Fiction,When I'm Gone,1,51.96
66a4e422b212726a,Art,Ways of Seeing,1,39.51
e7e87087b1a44711,Paranormal,"Vampire Knight, Vol. 1 (Vampire Knight #1)",1,15.4
dab5e75d1339706a,Fantasy,Vampire Girl (Vampire Girl #1),1,53.82
e63c3f25338baf9a,Poetry,Twenty Love Poems and a Song of Despair,1,30.95
0268f149d014b389,Nonfiction,Travels with Charley: In Search of America,1,57.82
460f97a346b44bac,Science Fiction,Three Wishes (River of Time: California #1),1,44.18
d6d98d3508c30f57,Romance,This One Moment (Pushing Limits #1),1,48.71
9c96cd1329fbd82d,Default,The Zombie Room,1,19.69
dac9d1e654fac737,Sequential Art,"The Wicked + The Divine, Vol. 1: The Faust Act (The Wicked + The Divine)",1,36.52
6514add13c82b115,Nonfiction,The Tumor,1,41.56
32d035df92ab9080,Classics,The Story of Hong Gildong,1,43.190000000000005
b78deb463531d078,Fiction,The Silent Wife,1,12.34
9e9932ae1a7d0943,Fantasy,The Silent Twin (Detective Jennifer Knight #3),1,36.25
6f2c0a9adbb2bca9,Science,The Selfish Gene,1,29.45
38f776ab9118aed7,Historical Fiction,The Secret Healer,1,34.56
5faefdc861684eb1,Sequential Art,"The Sandman, Vol. 1: Preludes and Nocturnes (The Sandman (volumes) #1)",1,54.120000000000005
0ec9d2b018fb10d8,Add a comment,The Republic,1,33.78
f0512adadffd2480,Add a comment,The Odyssey,1,29.64
b0913e67d38d5ed5,Mystery,The No. 1 Ladies' Detective Agency (No. 1 Ladies' Detective Agency #1),1,57.7
5c10b64db3e4f228,Philosophy,The Nicomachean Ethics,1,36.339999999999996
c8614adb1a90b027,Default,The Name of the Wind (The Kingkiller Chronicle #1),1,50.59
c40b70e0f6d80189,Fantasy,The Mirror & the Maze (The Wrath and the Dawn #1.5),1,29.38
1aeca7d078d57deb,Classics,The Little Prince,1,45.42
04e43893e32f9d29,Add a comment,The Light of the Fireflies,1,54.43
16c71736dae78764,Science Fiction,The Last Girl (The Dominion Trilogy #1),1,36.260000000000005
86d8bd7afa5b51b3,Add a comment,The Iliad,1,16.16
6e473eff459e809f,New Adult,The Hook Up (Game On #1),1,36.290000000000006
fff8a057a40c4a60,Young Adult,The Haters,1,27.89
4280ac3eab57aa5d,Mystery,The Girl You Lost,1,12.29
ee61197edb882599,Mystery,The Girl In The Ice (DCI Erika Foster #1),1,15.850000000000001
09659d1639a1f978,Nonfiction,The End of the Jesus Era (An Investigation #1),1,14.4
29fc016c459aeb14,Womens Fiction,The Edge of Reason (Bridget Jones #2),1,19.18
3301af038a720587,Sequential Art,The Complete Maus (Maus #1-2),1,10.639999999999999
18b4545a5ed15581,Add a comment,The Communist Manifesto,1,14.76
f3a0b8c835129558,Religion,The Bhagavad Gita,1,57.49
dfb0849016bc122c,Fiction,The Bette Davis Club,1,30.66
5bc1fbccfbf2355c,Young Adult,The Art of Not Breathing,1,40.83
a7eef9d6795422c1,Default,Taking Shots (Assassins #1),1,18.88
e25164e5b3fe208b,Historical Fiction,Starlark,1,25.830000000000002
2ac720f76384c57e,Sequential Art,"Skip Beat!, Vol. 01 (Skip Beat! #1)",1,42.120000000000005
3a9a7c5895e82646,Fantasy,Sister Sable (The Mad Queen #1),1,13.33
9ed7090d8fa690b0,Default,Shatter Me (Shatter Me #1),1,42.4
c068c013d6921fea,New Adult,Shameless,1,58.349999999999994
229cd6564bf0dce4,Fantasy,Shadow Rites (Jane Yellowrock #10),1,21.72
132adf7335bb384a,Sports and Games,Settling the Score (The Summer Games #1),1,44.91
35e44170702139a4,Classics,Sense and Sensibility,1,37.46
4f64568dfefa3ce7,Sequential Art,"Saga, Volume 1 (Saga (Collected Editions) #1)",1,28.479999999999997
9efb397067eb7e8a,Romance,"Rhythm, Chord & Malykhin",1,28.34
3cdca3b4a93980f5,Sequential Art,"Rat Queens, Vol. 1: Sass & Sorcery (Rat Queens (Collected Editions) #1-5)",1,46.96
849db7ab7f4a640c,Default,Paradise Lost (Paradise #1),1,24.959999999999997
bcbcbcf0f6ed196f,Sequential Art,"Paper Girls, Vol. 1 (Paper Girls #1-5)",1,21.71
326825e02a198cf6,Sequential Art,"Ouran High School Host Club, Vol. 1 (Ouran High School Host Club #1)",1,29.87
8932e5c12f12ffed,Fantasy,Origins (Alphas 0.5),1,28.99
7ea31f38675b91c1,Fantasy,One Second (Seven #7),1,52.94
9ff997ab15713e53,Default,On the Road (Duluoz Legend),1,32.36
a1985630339f4b3d,Music,Old Records Never Die: One Man's Quest for His Vinyl and His Past,1,55.660000000000004
b6f1cfadc4dd79d4,New Adult,Off Sides (Off #1),1,39.449999999999996
39592d9d72e717c4,Classics,Of Mice and Men,1,47.11
63e20a0f98218a87,Fantasy,Myriad (Prentor #1),1,58.75
fd78f89878479f56,Romance,My Perfect Mistake (Over the Top #1),1,38.92
35a60467893aa168,Sequential Art,"Ms. Marvel, Vol. 1: No Normal (Ms. Marvel (2014-2015) #1)",1,39.39
4f19709e47883df5,Philosophy,Meditations,1,25.89
1053fb7ee17a1f33,Childrens,Matilda,1,28.34
d510567580c8be52,Historical Fiction,Lost Among the Living,1,27.7
71a6471bbdac21d9,Add a comment,Lord of the Flies,1,24.89
6e712ea24e77bd96,Romance,Listen to Me (Fusion #1),1,58.99
06f6a57a6d532844,Fiction,Kitchens of the Great Midwest,1,57.2
8d390a1fc3133d06,Default,Jane Eyre,1,38.43
